10,0.2,1000,0.08895635604858398,6
10,0.2,1000,0.10898709297180176,7
10,0.2,1000,0.015527486801147461,1
10,0.2,1000,0.01577925682067871,1
10,0.2,1000,0.01751995086669922,1
10,0.2,1000,0.08441615104675293,5
10,0.2,1000,0.1601114273071289,11
10,0.2,1000,0.015290021896362305,1
10,0.2,1000,0.016521215438842773,1
10,0.2,1000,0.01504826545715332,1
10,0.2,1000,0.01714324951171875,1
10,0.2,1000,0.17619085311889648,11
10,0.2,1000,0.13277196884155273,8
10,0.2,1000,0.06269717216491699,4
10,0.2,1000,0.029816865921020508,2
10,0.2,1000,0.1449449062347412,10
10,0.2,1000,0.03556013107299805,2
10,0.2,1000,0.10420107841491699,7
10,0.2,1000,0.12498855590820312,8
10,0.2,1000,0.030704259872436523,2
10,0.2,1000,0.09694314002990723,6
10,0.2,1000,0.029041528701782227,2
10,0.2,1000,0.02976250648498535,2
10,0.2,1000,0.21771025657653809,15
10,0.2,1000,0.01604437828063965,1
10,0.2,1000,0.1623222827911377,11
10,0.2,1000,0.018081188201904297,1
10,0.2,1000,0.06284451484680176,4
10,0.2,1000,0.10628128051757812,7
10,0.2,1000,0.02900075912475586,2
10,0.2,1000,0.06635594367980957,4
10,0.2,1000,0.04529523849487305,3
10,0.2,1000,0.11688995361328125,8
10,0.2,1000,0.14166641235351562,10
10,0.2,1000,0.020192384719848633,1
10,0.2,1000,0.01606011390686035,1
10,0.2,1000,0.04527759552001953,3
10,0.2,1000,0.015604496002197266,1
10,0.2,1000,0.015947341918945312,1
10,0.2,1000,0.1415560245513916,9
10,0.2,1000,0.028167724609375,2
10,0.2,1000,0.02820587158203125,2
10,0.2,1000,0.06267261505126953,4
10,0.2,1000,0.0604398250579834,4
10,0.2,1000,0.09899377822875977,7
10,0.2,1000,0.07326745986938477,5
10,0.2,1000,0.08556699752807617,6
10,0.2,1000,0.04268765449523926,3
10,0.2,1000,0.059682369232177734,4
10,0.2,1000,0.08530354499816895,6
10,0.2,1000,0.1709437370300293,11
10,0.2,1000,0.01717400550842285,1
10,0.2,1000,0.10159635543823242,7
10,0.2,1000,0.01653599739074707,1
10,0.2,1000,0.03277301788330078,2
10,0.2,1000,0.017055749893188477,1
10,0.2,1000,0.09395241737365723,6
10,0.2,1000,0.034039974212646484,2
10,0.2,1000,0.18015837669372559,12
10,0.2,1000,0.03182363510131836,2
10,0.2,1000,0.03262186050415039,2
10,0.2,1000,0.13582634925842285,9
10,0.2,1000,0.015309572219848633,1
10,0.2,1000,0.04279637336730957,3
10,0.2,1000,0.11814212799072266,8
10,0.2,1000,0.15477418899536133,10
10,0.2,1000,0.05643057823181152,4
10,0.2,1000,0.014961004257202148,1
10,0.2,1000,0.12818360328674316,9
10,0.2,1000,0.043993473052978516,3
10,0.2,1000,0.13663768768310547,8
10,0.2,1000,0.04220914840698242,3
10,0.2,1000,0.017991065979003906,1
10,0.2,1000,0.030675411224365234,2
10,0.2,1000,0.14071321487426758,9
10,0.2,1000,0.019137859344482422,1
10,0.2,1000,0.015079498291015625,1
10,0.2,1000,0.08698034286499023,6
10,0.2,1000,0.08507752418518066,6
10,0.2,1000,0.0894317626953125,6
10,0.2,1000,0.015909671783447266,1
10,0.2,1000,0.10808563232421875,7
10,0.2,1000,0.015563488006591797,1
10,0.2,1000,0.07439422607421875,5
10,0.2,1000,0.02859044075012207,2
10,0.2,1000,0.016295671463012695,1
10,0.2,1000,0.029182910919189453,2
10,0.2,1000,0.01631951332092285,1
10,0.2,1000,0.04302787780761719,3
10,0.2,1000,0.07514452934265137,5
10,0.2,1000,0.016910791397094727,1
10,0.2,1000,0.016584157943725586,1
10,0.2,1000,0.11863994598388672,8
10,0.2,1000,0.17880463600158691,11
10,0.2,1000,0.07892894744873047,5
10,0.2,1000,0.016401290893554688,1
10,0.2,1000,0.0723412036895752,5
10,0.2,1000,0.14860773086547852,10
10,0.2,1000,0.01456761360168457,1
10,0.2,1000,0.016837596893310547,1
10,0.2,1000,0.15799427032470703,11
10,0.2,1000,0.03211665153503418,2
10,0.2,1000,0.01802849769592285,1
10,0.2,1000,0.08557748794555664,6
10,0.2,1000,0.12656641006469727,8
10,0.2,1000,0.15643572807312012,10
10,0.2,1000,0.04252219200134277,3
10,0.2,1000,0.047916412353515625,3
10,0.2,1000,0.1734917163848877,11
10,0.2,1000,0.014853715896606445,1
10,0.2,1000,0.10964488983154297,7
10,0.2,1000,0.014613628387451172,1
10,0.2,1000,0.10102725028991699,7
10,0.2,1000,0.031137466430664062,2
10,0.2,1000,0.18502187728881836,13
16,0.2,1000,1.9074785709381104,55
16,0.2,1000,0.6528189182281494,19
16,0.2,1000,0.5886974334716797,17
16,0.2,1000,1.611449956893921,48
16,0.2,1000,3.568107843399048,102
16,0.2,1000,1.6168994903564453,47
